id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation,season,day_of_departure,hour_of_departure,gap_hours,area_cancel_per
160688,36624,12,,1,,,15.0,31.0,2013-07-15 11:30:00,2013-07-16 23:59:00,1,0,2013-07-15 08:29:00,,,,,0,3,0,1,3.0166666666666666,-1
160713,36631,12,,1,393.0,,15.0,29.0,2013-07-19 06:00:00,2013-07-22 00:00:00,0,0,2013-07-15 10:52:00,13.19956,77.70688,,,0,3,4,1,91.13333333333334,3
160839,36693,54,,1,393.0,,1.0,32.0,2013-07-20 18:00:00,2013-07-20 00:00:00,1,0,2013-07-15 22:53:00,13.19956,77.70688,,,0,3,5,2,115.11666666666666,3
160871,36707,12,,1,1010.0,,15.0,29.0,2013-07-16 08:45:00,2013-07-16 00:00:00,0,0,2013-07-16 07:57:00,12.96691,77.74935,,,0,3,1,1,0.8,3
160912,36727,12,,1,393.0,,,32.0,2013-07-16 16:30:00,,1,0,2013-07-16 11:21:00,13.19956,77.70688,,,0,3,1,2,5.15,3
160963,868,12,,1,339.0,,15.0,190.0,2013-07-17 12:00:00,2013-07-17 23:59:00,0,0,2013-07-16 16:12:00,12.91028,77.64512,,,0,3,2,1,19.8,1
161059,36795,54,,1,571.0,,1.0,32.0,2013-07-28 06:00:00,2013-07-28 00:00:00,1,0,2013-07-17 12:20:00,12.95185,77.69642,,,0,3,6,1,257.6666666666667,3
161068,36825,87,,1,,,15.0,55.0,2013-07-17 17:30:00,2013-07-18 23:59:00,1,0,2013-07-17 14:24:00,,,,,0,3,2,2,3.1,-1
161076,36805,12,,1,393.0,,1.0,4.0,2013-07-19 06:00:00,2013-07-19 00:00:00,1,0,2013-07-17 14:56:00,13.19956,77.70688,,,0,3,4,1,39.06666666666667,3
161085,36810,36,,1,393.0,,,32.0,2013-07-17 20:15:00,2013-07-18 23:59:00,1,0,2013-07-17 15:26:00,13.19956,77.70688,,,0,3,2,3,4.816666666666666,3
161112,36825,87,,1,83.0,,15.0,55.0,2013-07-20 06:00:00,2013-07-22 23:59:00,0,0,2013-07-17 18:18:00,12.92415,77.67229,,,0,3,5,1,59.7,3
161150,36838,12,,1,1192.0,,,32.0,2013-07-20 07:30:00,2013-07-21 23:59:00,1,0,2013-07-17 21:29:00,12.97677,77.5727,,,0,3,5,1,58.016666666666666,1
161178,35649,12,,1,,,15.0,32.0,2013-07-18 10:00:00,2013-07-18 23:59:00,0,0,2013-07-18 01:06:00,,,,,0,3,3,1,8.9,-1
161211,36767,12,,1,949.0,,15.0,55.0,2013-07-19 04:00:00,2013-07-21 00:00:00,1,0,2013-07-18 10:33:00,12.98275,77.61582,,,0,3,4,0,17.45,2
161227,36873,12,,1,393.0,,1.0,32.0,2013-07-22 00:30:00,,1,0,2013-07-18 12:03:00,13.19956,77.70688,,,0,3,0,0,84.45,3
161241,36877,65,,1,393.0,,,113.0,2013-07-19 07:00:00,2013-07-23 23:59:00,1,0,2013-07-18 13:30:00,13.19956,77.70688,,,0,3,4,1,17.5,3
161249,18990,65,,1,142.0,,,108.0,2013-07-20 07:30:00,2013-07-20 23:59:00,1,0,2013-07-18 14:04:00,12.91281,77.60923,,,0,3,5,1,41.43333333333333,3
161340,36924,12,,1,,,15.0,32.0,2013-07-19 01:00:00,2013-07-19 23:59:00,1,0,2013-07-18 21:58:00,,,,,0,3,4,0,3.033333333333333,-1
161362,36934,89,,1,393.0,,,146.0,2013-07-19 17:15:00,2013-07-20 23:59:00,1,0,2013-07-19 05:58:00,13.19956,77.70688,,,0,3,4,2,11.283333333333333,3
161367,36937,89,,1,1084.0,,15.0,29.0,2013-07-20 07:00:00,2013-07-24 23:59:00,0,0,2013-07-19 07:54:00,12.892657,77.581866,,,0,3,5,1,23.1,2
161434,1210,24,,1,83.0,,,61.0,2013-07-20 06:00:00,2013-07-21 23:59:00,1,0,2013-07-19 12:37:00,12.92415,77.67229,,,0,3,5,1,17.383333333333333,3
161465,36347,65,,1,269.0,,15.0,148.0,2013-07-20 06:00:00,2013-07-21 23:59:00,0,0,2013-07-19 14:54:00,12.9744,77.69183,,,0,3,5,1,15.1,3
161471,36984,12,,1,,,15.0,29.0,2013-07-19 18:15:00,2013-07-20 23:59:00,1,0,2013-07-19 15:29:00,,,,,0,3,4,2,2.7666666666666666,-1
161477,27825,12,,1,58.0,,15.0,32.0,2013-07-20 07:30:00,2013-07-20 23:59:00,0,0,2013-07-19 15:52:00,12.88963,77.60119,,,0,3,5,1,15.633333333333333,3
161483,36989,65,,1,393.0,,15.0,58.0,2013-07-21 12:45:00,2013-07-23 00:00:00,0,0,2013-07-19 16:02:00,13.19956,77.70688,,,0,3,6,1,44.71666666666667,3
161499,40444,65,,1,363.0,,15.0,178.0,2013-07-20 07:00:00,2013-07-20 00:00:00,0,0,2013-07-19 16:51:00,12.99287,77.71662,,,0,3,5,1,14.15,3
161536,30017,12,,1,1225.0,,15.0,113.0,2013-07-27 06:00:00,2013-07-29 23:59:00,0,0,2013-07-19 19:18:00,13.01508,77.67796,,,0,3,5,1,178.7,0
161570,36935,12,,1,,,15.0,32.0,2013-07-20 01:00:00,2013-07-20 23:59:00,1,0,2013-07-19 21:44:00,,,,,0,3,5,0,3.2666666666666666,-1
161572,36935,12,,1,1303.0,,1.0,32.0,2013-07-21 12:30:00,2013-07-23 00:00:00,1,0,2013-07-19 21:56:00,12.971195,77.607078,,,0,3,6,1,38.56666666666667,0
161579,36935,12,,1,87.0,,15.0,32.0,2013-07-21 12:30:00,2013-07-23 23:59:00,0,0,2013-07-19 22:44:00,12.97003,77.60658,,,0,3,6,1,37.766666666666666,1
161715,37112,54,,1,1034.0,,,147.0,2013-07-21 06:00:00,2013-07-21 23:59:00,1,0,2013-07-20 16:36:00,13.047926,77.597766,,,0,3,6,1,13.4,1
161753,37131,89,,1,1237.0,,15.0,32.0,2013-07-21 06:00:00,2013-07-21 23:59:00,0,0,2013-07-20 20:37:00,12.92645,77.61206,,,0,3,6,1,9.383333333333333,1
161805,31961,85,,1,1096.0,,15.0,32.0,2013-07-21 10:30:00,2013-07-21 00:00:00,0,0,2013-07-21 09:10:00,12.96519,77.71932,,,0,3,6,1,1.3333333333333333,3
161886,37202,89,,1,571.0,,15.0,55.0,2013-07-26 06:00:00,2013-07-28 00:00:00,0,0,2013-07-21 15:02:00,12.95185,77.69642,,,0,3,4,1,110.96666666666667,3
161966,37252,65,,1,393.0,,,31.0,2013-07-29 23:00:00,2013-07-30 23:59:00,1,0,2013-07-21 21:30:00,13.19956,77.70688,,,0,3,0,3,193.5,3
162053,36135,89,,1,1096.0,,15.0,146.0,2013-07-23 08:00:00,2013-07-23 23:59:00,0,0,2013-07-22 12:34:00,12.96519,77.71932,,,0,3,1,1,19.433333333333334,3
162056,37298,12,,1,1056.0,,15.0,61.0,2013-07-23 06:00:00,2013-07-23 00:00:00,0,0,2013-07-22 12:57:00,12.919199,77.60931,,,0,3,1,1,17.05,3
162071,36795,12,,1,571.0,,15.0,32.0,2013-07-28 06:00:00,2013-07-28 23:59:00,0,0,2013-07-22 15:04:00,12.95185,77.69642,,,0,3,6,1,134.93333333333334,3
162164,37341,12,,1,393.0,,1.0,165.0,2013-08-15 15:00:00,2013-08-15 00:00:00,1,0,2013-07-23 00:28:00,13.19956,77.70688,,,0,3,3,2,566.5333333333333,3
162165,37342,12,,1,571.0,,,108.0,2013-07-23 06:00:00,2013-07-23 23:59:00,1,0,2013-07-23 00:37:00,12.95185,77.69642,,,0,3,1,1,5.383333333333334,3
162170,37344,12,,1,1012.0,,15.0,37.0,2013-07-23 06:30:00,2013-07-23 00:00:00,0,0,2013-07-23 05:39:00,12.94899,77.59777,,,0,3,1,1,0.85,0
162250,36974,87,,1,363.0,,,32.0,2013-07-25 06:00:00,2013-07-25 23:59:00,1,0,2013-07-23 14:41:00,12.99287,77.71662,,,0,3,3,1,39.31666666666667,3
162355,36135,65,,1,,,15.0,151.0,2013-07-24 12:00:00,2013-07-27 00:00:00,0,0,2013-07-24 06:07:00,,,,,0,3,2,1,5.883333333333334,-1
162382,37442,12,,1,393.0,,,58.0,2013-07-26 00:30:00,2013-07-27 23:59:00,1,0,2013-07-24 12:02:00,13.19956,77.70688,,,0,3,4,0,36.46666666666667,3
162431,37464,65,,1,1067.0,,1.0,4.0,2013-07-25 16:00:00,2013-07-26 00:00:00,1,0,2013-07-24 16:17:00,12.934312,77.601508,,,0,3,3,2,23.716666666666665,-1
162440,37469,65,,1,,,15.0,116.0,2013-07-26 06:00:00,2013-07-27 23:59:00,0,0,2013-07-24 17:13:00,,,,,0,3,4,1,36.78333333333333,-1
162461,37119,89,,1,1096.0,,,89.0,2013-08-14 23:30:00,2013-08-18 23:59:00,1,0,2013-07-24 19:41:00,12.96519,77.71932,,,0,3,2,3,507.81666666666666,3
162464,37485,65,,1,1166.0,,,115.0,2013-07-27 03:30:00,2013-07-28 23:59:00,1,0,2013-07-24 19:46:00,12.997198,77.669514,,,0,3,5,0,55.733333333333334,2
162495,16396,89,,1,1315.0,,15.0,55.0,2013-07-27 00:00:00,2013-07-28 23:59:00,0,0,2013-07-24 22:42:00,12.934446,77.629882,,,0,3,5,0,49.3,0
162507,37504,12,,1,,,15.0,72.0,2013-07-25 04:00:00,2013-07-25 23:59:00,0,0,2013-07-25 03:48:00,,,,,0,3,3,0,0.2,-1
162566,37521,65,,1,1063.0,,1.0,4.0,2013-07-25 20:30:00,2013-07-26 00:00:00,1,0,2013-07-25 11:58:00,12.934477,77.611284,,,0,3,3,3,8.533333333333333,1
162578,37526,54,,1,344.0,,1.0,131.0,2013-07-27 03:30:00,2013-07-28 00:00:00,0,0,2013-07-25 13:07:00,12.94788,77.67092,,,0,3,5,0,38.38333333333333,2
162597,37537,85,,1,105.0,,15.0,5.0,2013-07-27 07:30:00,2013-07-27 23:59:00,0,0,2013-07-25 15:12:00,13.01766,77.64503,,,0,3,5,1,40.3,2
162649,35527,54,,1,296.0,,15.0,13.0,2013-07-27 00:00:00,2013-07-28 23:59:00,1,0,2013-07-25 18:18:00,12.96662,77.59868,,,0,3,5,0,29.7,0
162651,37562,54,,1,393.0,,15.0,41.0,2013-08-09 10:30:00,,1,0,2013-07-25 18:26:00,13.19956,77.70688,,,0,3,4,1,352.06666666666666,3
162679,37576,65,,1,1384.0,,15.0,55.0,2013-07-26 07:15:00,2013-07-28 23:59:00,0,0,2013-07-25 20:09:00,13.02853,77.54625,,,0,3,4,1,11.1,2
162762,37618,65,,1,1087.0,,15.0,32.0,2013-07-27 06:00:00,2013-07-27 23:59:00,1,0,2013-07-26 11:08:00,12.909579,77.638063,,,0,3,5,1,18.866666666666667,1
162809,3495,65,,1,393.0,,15.0,146.0,2013-07-27 14:30:00,2013-07-30 00:00:00,0,0,2013-07-26 14:53:00,13.19956,77.70688,,,0,3,5,2,23.616666666666667,3
162815,37643,12,,1,393.0,,15.0,75.0,2013-07-27 09:30:00,2013-07-28 23:59:00,1,0,2013-07-26 15:10:00,13.19956,77.70688,,,0,3,5,1,18.333333333333332,3
162827,24958,65,,1,1322.0,,15.0,29.0,2013-08-09 06:30:00,2013-08-11 00:00:00,0,0,2013-07-26 15:45:00,12.889133,77.639811,,,0,3,4,1,326.75,0
162828,37648,12,,1,292.0,,15.0,144.0,2013-07-27 06:00:00,2013-07-27 23:59:00,0,0,2013-07-26 15:46:00,12.93944,77.62923,,,0,3,5,1,14.233333333333333,2
162839,37659,65,,1,396.0,,15.0,13.0,2013-07-27 06:00:00,2013-07-28 00:00:00,0,0,2013-07-26 16:47:00,12.92073,77.66482,,,0,3,5,1,13.216666666666667,3
162844,37663,12,,1,293.0,,15.0,32.0,2013-07-27 07:00:00,2013-07-27 23:59:00,0,0,2013-07-26 17:17:00,12.849482,77.663187,,,0,3,5,1,13.716666666666667,3
162845,40444,65,,1,363.0,,15.0,178.0,2013-07-27 07:00:00,2013-07-27 23:59:00,0,0,2013-07-26 17:21:00,12.99287,77.71662,,,0,3,5,1,13.65,3
162924,37703,65,,1,417.0,,15.0,151.0,2013-07-28 06:00:00,,1,0,2013-07-27 07:23:00,12.96539,77.65863,,,0,3,6,1,22.616666666666667,1
162948,37713,12,,1,1017.0,,15.0,146.0,2013-07-27 14:30:00,2013-07-28 00:00:00,0,0,2013-07-27 11:24:00,13.11084,77.60074,,,0,3,5,2,3.1,2
162952,37715,65,,1,1259.0,,15.0,13.0,2013-08-14 05:45:00,2013-08-17 23:59:00,1,0,2013-07-27 11:35:00,12.911942,77.651582,,,0,3,2,0,426.1666666666667,0
162987,37729,12,,1,,,15.0,31.0,2013-07-30 12:00:00,2013-07-30 00:00:00,1,0,2013-07-27 14:59:00,,,,,0,3,1,1,69.01666666666667,-1
163046,37753,12,,1,571.0,,15.0,32.0,2013-07-28 05:00:00,2013-07-28 23:59:00,0,0,2013-07-27 20:08:00,12.95185,77.69642,,,0,3,6,0,8.866666666666667,3
163088,37779,65,,1,1108.0,,15.0,147.0,2013-07-28 06:00:00,2013-07-28 23:59:00,0,0,2013-07-28 00:37:00,13.00097,77.65079,,,0,3,6,1,5.383333333333334,0
163157,37810,12,,1,571.0,,15.0,32.0,2013-07-28 19:30:00,2013-07-28 00:00:00,0,0,2013-07-28 13:44:00,12.95185,77.69642,,,0,3,6,3,5.766666666666667,3
163308,36989,65,,1,393.0,,15.0,58.0,2013-07-30 15:00:00,2013-08-01 00:00:00,0,0,2013-07-29 10:51:00,13.19956,77.70688,,,0,3,1,2,28.15,3
163314,37877,12,,1,393.0,,15.0,58.0,2013-08-01 00:45:00,,1,0,2013-07-29 11:46:00,13.19956,77.70688,,,0,3,3,0,60.983333333333334,3
163381,37907,24,,1,393.0,,15.0,203.0,2013-08-04 04:45:00,,1,0,2013-07-29 16:41:00,13.19956,77.70688,,,0,3,6,0,132.06666666666666,3
163402,37877,12,,1,393.0,,15.0,58.0,2013-08-01 12:45:00,2013-08-01 00:00:00,0,0,2013-07-29 19:05:00,13.19956,77.70688,,,0,3,3,1,65.66666666666667,3
163467,37949,65,,1,393.0,,15.0,32.0,2013-08-02 00:30:00,2013-08-02 00:00:00,1,0,2013-07-30 09:29:00,13.19956,77.70688,,,0,3,4,0,63.016666666666666,3
163504,37965,12,,1,393.0,,15.0,146.0,2013-08-05 06:00:00,2013-08-06 23:59:00,1,0,2013-07-30 14:19:00,13.19956,77.70688,,,0,3,0,1,135.68333333333334,3
163559,34585,12,,1,836.0,,15.0,24.0,2013-07-31 08:00:00,2013-07-31 23:59:00,1,0,2013-07-30 17:03:00,12.90944,77.57295,,,0,3,2,1,14.95,0
163562,31585,65,,1,1286.0,,15.0,41.0,2013-07-31 09:00:00,2013-07-31 23:59:00,0,0,2013-07-30 17:20:00,12.973448,77.62032,,,0,3,2,1,15.666666666666666,2
163715,38057,89,,1,393.0,,15.0,151.0,2013-09-15 06:00:00,2013-09-19 00:00:00,0,0,2013-07-31 12:24:00,13.19956,77.70688,,,0,3,6,1,1097.6,3
163752,38079,65,,1,585.0,,15.0,55.0,2013-08-02 08:30:00,2013-08-04 23:59:00,1,0,2013-07-31 16:37:00,12.97677,77.5727,,,0,3,4,1,39.88333333333333,3
163813,38105,28,,1,1269.0,,15.0,108.0,2013-08-01 11:00:00,2013-08-01 23:59:00,0,0,2013-07-31 22:08:00,12.958651,77.656762,,,0,3,3,1,12.866666666666667,1
163839,26246,12,,1,1063.0,,15.0,32.0,2013-08-01 06:30:00,2013-08-01 23:59:00,0,0,2013-08-01 04:37:00,12.934477,77.611284,,,0,3,3,1,1.8833333333333333,1
164138,38165,12,,1,142.0,,15.0,56.0,2013-08-09 00:15:00,2013-08-12 23:59:00,1,0,2013-08-01 19:19:00,12.91281,77.60923,,,0,3,4,0,172.93333333333334,3
164144,38169,12,,1,393.0,,15.0,13.0,2013-08-02 06:00:00,,0,1,2013-08-01 19:37:00,13.19956,77.70688,,,0,3,4,1,10.383333333333333,3
164300,38209,12,,1,1010.0,,15.0,173.0,2013-08-03 05:00:00,2013-08-03 23:59:00,1,0,2013-08-02 10:52:00,12.96691,77.74935,,,0,3,5,0,18.133333333333333,3
164374,38219,87,,1,571.0,,15.0,32.0,2013-08-03 06:00:00,2013-08-03 23:59:00,1,0,2013-08-02 14:05:00,12.95185,77.69642,,,0,3,5,1,15.916666666666666,3
164458,38260,24,,1,542.0,,15.0,108.0,2013-08-03 08:00:00,2013-08-03 23:59:00,1,0,2013-08-02 20:20:00,12.93823,77.62289,,,0,3,5,1,11.666666666666666,2
164468,23336,90,,1,,,15.0,32.0,2013-08-03 06:00:00,2013-08-03 00:00:00,1,0,2013-08-02 21:15:00,,,,,0,3,5,1,8.75,-1
164528,38225,12,,1,1394.0,,15.0,32.0,2013-08-03 14:00:00,2013-08-03 23:59:00,0,0,2013-08-03 09:55:00,12.939653,77.52039,,,0,3,5,2,4.083333333333333,0
164556,38299,12,,1,293.0,,15.0,154.0,2013-08-04 00:00:00,2013-08-04 23:59:00,0,0,2013-08-03 11:50:00,12.849482,77.663187,,,0,3,6,0,12.166666666666666,3
164559,38302,12,,1,393.0,,15.0,14.0,2013-08-08 09:15:00,2013-08-08 00:00:00,1,0,2013-08-03 12:14:00,13.19956,77.70688,,,0,3,3,1,117.01666666666667,3
164596,38319,65,,1,1086.0,,15.0,61.0,2013-08-04 07:00:00,2013-08-04 23:59:00,0,0,2013-08-03 14:26:00,12.907487,77.64729,,,0,3,6,1,16.566666666666666,2
164630,38339,65,,1,1189.0,,15.0,186.0,2013-08-04 16:00:00,2013-08-05 23:59:00,1,0,2013-08-03 17:22:00,12.91873,77.61494,,,0,3,6,2,22.633333333333333,1
164659,38354,24,,1,1012.0,,15.0,184.0,2013-08-04 06:00:00,2013-08-12 23:59:00,0,0,2013-08-03 19:55:00,12.94899,77.59777,,,0,3,6,1,10.083333333333334,0
164784,38418,12,,1,,,15.0,69.0,2013-08-04 17:30:00,2013-08-05 23:59:00,1,0,2013-08-04 14:28:00,,,,,0,3,6,2,3.033333333333333,-1
164804,38423,65,,1,448.0,,15.0,148.0,2013-08-09 06:00:00,2013-08-10 23:59:00,0,0,2013-08-04 15:46:00,12.92732,77.63575,,,0,3,4,1,110.23333333333333,2
164880,38457,12,,1,142.0,,15.0,32.0,2013-08-05 08:00:00,2013-08-05 23:59:00,0,0,2013-08-04 23:24:00,12.91281,77.60923,,,0,3,0,1,8.6,3
164978,38482,89,,1,603.0,,15.0,69.0,2013-08-08 06:00:00,2013-08-11 00:00:00,1,0,2013-08-05 12:08:00,12.97357,77.61043,,,0,3,3,1,65.86666666666666,1
164996,38492,87,,1,,,15.0,82.0,2013-08-08 20:00:00,2013-08-11 00:00:00,1,0,2013-08-05 13:47:00,,,,,0,3,3,3,78.21666666666667,-1
164998,38492,87,,1,409.0,,15.0,82.0,2013-08-08 20:00:00,2013-08-11 23:59:00,0,0,2013-08-05 13:57:00,13.07746,77.60668,,,0,3,3,3,78.05,0
165008,38222,12,,1,293.0,,15.0,32.0,2013-08-10 06:00:00,2013-08-10 23:59:00,1,0,2013-08-05 14:40:00,12.849482,77.663187,,,0,3,5,1,111.33333333333333,3
165020,38501,87,,1,1155.0,,15.0,32.0,2013-08-09 06:00:00,2013-08-09 23:59:00,0,0,2013-08-05 15:49:00,12.90245,77.66081,,,0,3,4,1,86.18333333333334,2
165038,38511,87,,1,393.0,,15.0,32.0,2013-08-18 09:30:00,2013-08-18 00:00:00,1,0,2013-08-05 19:05:00,13.19956,77.70688,,,0,3,6,1,302.4166666666667,3
165052,38519,24,,1,1096.0,,15.0,108.0,2013-08-06 07:00:00,2013-08-06 23:59:00,0,0,2013-08-05 20:18:00,12.96519,77.71932,,,0,3,1,1,10.7,3
165066,38525,12,,1,1012.0,,15.0,203.0,2013-08-06 06:00:00,2013-08-06 23:59:00,0,0,2013-08-05 22:01:00,12.94899,77.59777,,,0,3,1,1,7.983333333333333,0
165087,23577,12,,1,1013.0,,15.0,32.0,2013-08-06 08:30:00,2013-08-06 23:59:00,1,0,2013-08-05 23:09:00,12.9475,77.65878,,,0,3,1,1,9.35,0
165116,29889,28,,1,1157.0,,15.0,149.0,2013-08-06 11:00:00,2013-08-06 00:00:00,0,0,2013-08-06 08:36:00,13.05121,77.54113,,,0,3,1,1,2.4,-1
165130,38550,87,,1,1278.0,,15.0,29.0,2013-08-11 06:00:00,2013-08-11 23:59:00,1,0,2013-08-06 10:16:00,12.927772,77.669469,,,0,3,6,1,115.73333333333333,1
165140,38556,12,,1,393.0,,15.0,113.0,2013-08-15 08:30:00,2013-08-18 23:59:00,0,0,2013-08-06 11:27:00,13.19956,77.70688,,,0,3,3,1,213.05,3
165142,20981,12,,1,393.0,,15.0,32.0,2013-08-07 07:15:00,,1,0,2013-08-06 11:36:00,13.19956,77.70688,,,0,3,2,1,19.65,3
165198,38592,65,,1,393.0,,15.0,32.0,2013-08-09 18:45:00,,1,0,2013-08-06 17:58:00,13.19956,77.70688,,,0,3,4,2,72.78333333333333,3
165336,38664,24,,1,977.0,,15.0,4.0,2013-08-07 23:00:00,2013-08-11 00:00:00,1,0,2013-08-07 13:55:00,12.969933,77.533286,,,0,3,2,3,9.083333333333334,1
165382,38687,89,,1,,,15.0,121.0,2013-08-07 20:00:00,2013-08-08 23:59:00,1,0,2013-08-07 17:00:00,,,,,0,3,2,3,3.0,-1
165416,4453,12,,1,1165.0,,15.0,65.0,2013-08-09 06:00:00,2013-08-10 23:59:00,1,0,2013-08-07 19:36:00,12.990947,77.687112,,,0,3,4,1,34.4,3
165476,38732,12,,1,1165.0,,15.0,51.0,2013-08-08 22:00:00,2013-08-12 00:00:00,0,0,2013-08-08 02:23:00,12.990947,77.687112,,,0,3,3,3,19.616666666666667,3
165477,38732,12,,1,1165.0,,15.0,51.0,2013-08-09 00:00:00,2013-08-12 23:59:00,0,0,2013-08-08 02:31:00,12.990947,77.687112,,,0,3,4,0,21.483333333333334,3
165536,38759,89,,1,417.0,,15.0,32.0,2013-08-09 06:00:00,2013-08-09 23:59:00,1,0,2013-08-08 11:52:00,12.96539,77.65863,,,0,3,4,1,18.133333333333333,1
165541,1397,87,,1,571.0,,15.0,55.0,2013-08-15 07:00:00,2013-08-17 23:59:00,1,0,2013-08-08 12:30:00,12.95185,77.69642,,,0,3,3,1,162.5,3
165543,1397,87,,1,571.0,,15.0,55.0,2013-08-15 06:00:00,2013-08-17 23:59:00,1,0,2013-08-08 12:35:00,12.95185,77.69642,,,0,3,3,1,161.41666666666666,3
165566,16992,65,,1,667.0,,15.0,147.0,2013-08-10 06:00:00,2013-08-10 23:59:00,1,0,2013-08-08 14:40:00,12.97165,77.51316,,,0,3,5,1,39.333333333333336,0
165591,38788,12,,1,,,15.0,41.0,2013-08-09 06:15:00,2013-08-09 00:00:00,1,0,2013-08-08 15:54:00,,,,,0,3,4,1,14.35,-1
165649,38817,87,,1,410.0,,15.0,32.0,2013-08-09 03:00:00,2013-08-09 23:59:00,0,0,2013-08-08 19:24:00,13.05121,77.54113,,,0,3,4,0,7.6,2
165687,30316,12,,1,1165.0,,15.0,108.0,2013-08-09 08:00:00,2013-08-09 00:00:00,1,0,2013-08-08 22:14:00,12.990947,77.687112,,,0,3,4,1,9.766666666666667,3
165706,8477,65,,1,58.0,,15.0,32.0,2013-08-10 06:00:00,2013-08-10 23:59:00,0,0,2013-08-08 23:27:00,12.88963,77.60119,,,0,3,5,1,30.55,3
165711,38855,89,,1,1390.0,,15.0,125.0,2013-08-10 00:00:00,,1,0,2013-08-09 00:10:00,12.969368,77.641302,,,0,3,5,0,23.833333333333332,3
165715,38856,65,,1,1147.0,,15.0,147.0,2013-08-09 07:30:00,2013-08-09 00:00:00,1,0,2013-08-09 00:37:00,13.03064,77.6491,,,0,3,4,1,6.883333333333334,1
165741,38855,89,,1,1390.0,,15.0,125.0,2013-08-10 00:00:00,2013-08-11 23:59:00,0,0,2013-08-09 09:19:00,12.969368,77.641302,,,0,3,5,0,14.683333333333334,3
165742,38869,87,,1,1032.0,,15.0,55.0,2013-08-10 00:15:00,2013-08-11 23:59:00,1,0,2013-08-09 09:28:00,12.913301,77.685592,,,0,3,5,0,14.783333333333333,2
165793,38899,12,,1,585.0,,15.0,109.0,2013-08-10 08:00:00,2013-08-10 23:59:00,0,0,2013-08-09 12:44:00,12.97677,77.5727,,,0,3,5,1,19.266666666666666,3
165798,38904,65,,1,590.0,,15.0,121.0,2013-08-10 06:00:00,2013-08-11 23:59:00,0,0,2013-08-09 13:10:00,13.00826,77.56433,,,0,3,5,1,16.833333333333332,2
165816,2622,65,,1,156.0,,15.0,146.0,2013-08-10 00:15:00,2013-08-10 23:59:00,0,0,2013-08-09 15:55:00,13.02622,77.70143,,,0,3,5,0,8.333333333333334,2
165856,38931,87,,1,1096.0,,15.0,55.0,2013-08-10 06:00:00,2013-08-11 23:59:00,0,0,2013-08-09 18:46:00,12.96519,77.71932,,,0,3,5,1,11.233333333333333,3
165860,38933,12,,1,1056.0,,15.0,108.0,2013-08-10 07:00:00,2013-08-10 23:59:00,0,0,2013-08-09 18:55:00,12.919199,77.60931,,,0,3,5,1,12.083333333333334,3
165893,38950,12,,1,1010.0,,15.0,160.0,2013-08-10 05:00:00,2013-08-10 23:59:00,0,0,2013-08-09 20:39:00,12.96691,77.74935,,,0,3,5,0,8.35,3
165894,38951,12,,1,339.0,,15.0,108.0,2013-08-10 08:00:00,2013-08-10 00:00:00,1,0,2013-08-09 20:40:00,12.91028,77.64512,,,0,3,5,1,11.333333333333334,1
165895,38952,65,,1,1010.0,,15.0,32.0,2013-08-10 07:00:00,2013-08-11 23:59:00,0,0,2013-08-09 20:44:00,12.96691,77.74935,,,0,3,5,1,10.266666666666667,3
165899,29102,85,,1,357.0,,15.0,32.0,2013-08-25 07:30:00,2013-08-25 00:00:00,0,0,2013-08-09 20:58:00,13.03064,77.6491,,,0,3,6,1,370.53333333333336,2
165902,38955,12,,1,83.0,,15.0,13.0,2013-08-16 07:00:00,2013-08-18 23:59:00,1,0,2013-08-09 21:27:00,12.92415,77.67229,,,0,3,4,1,153.55,3
165932,39800,87,,1,1021.0,,15.0,198.0,2013-08-10 09:00:00,2013-08-10 23:59:00,0,0,2013-08-10 00:00:00,13.02853,77.54625,,,0,3,5,1,9.0,1
166025,33881,65,,1,171.0,,15.0,32.0,2013-08-11 08:00:00,2013-08-11 00:00:00,0,0,2013-08-10 13:17:00,12.98479,77.66128,,,0,3,6,1,18.716666666666665,3
166053,39003,12,,1,1330.0,,15.0,32.0,2013-08-10 17:15:00,2013-08-10 23:59:00,0,0,2013-08-10 15:46:00,12.953434,77.70651,,,0,3,5,2,1.4833333333333334,3
166069,2156,65,,1,392.0,,15.0,30.0,2013-08-11 06:00:00,2013-08-11 23:59:00,1,0,2013-08-10 16:52:00,12.986284,77.735245,,,0,3,6,1,13.133333333333333,3
166102,27848,12,,1,1083.0,,15.0,29.0,2013-08-11 03:30:00,2013-08-12 23:59:00,0,0,2013-08-10 20:10:00,12.900648,77.589183,,,0,3,6,0,7.333333333333333,2
166191,39093,12,,1,89.0,,15.0,32.0,2013-08-16 06:30:00,2013-08-17 23:59:00,0,0,2013-08-11 12:04:00,12.96519,77.71932,,,0,3,4,1,114.43333333333334,1
166278,2961,12,,1,182.0,,15.0,32.0,2013-08-12 10:00:00,2013-08-12 23:59:00,1,0,2013-08-11 18:29:00,12.94574,77.64928,,,0,3,0,1,15.516666666666667,1
166290,39150,12,,1,1056.0,,15.0,146.0,2013-08-11 23:00:00,2013-08-12 00:00:00,0,0,2013-08-11 19:21:00,12.919199,77.60931,,,0,3,6,3,3.65,3
